model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
Qwen2.5-VL-7B,gain,378,"During the pottery-making process, the maker used a wooden tool for shaping and decoration. In total, how many types of operations were performed?",D,D,B,2,event,real-world,edited_with_cuts,18.0,other
Qwen2.5-VL-7B,gain,380,What is the cube of the number of times the man selling tofu cuts the tofu?,D,D,C,3,action,real-world,continuous_shot,0.0,other
Qwen2.5-VL-7B,gain,385,"In the video, how many kinds of ingredients did the woman in the pink top handle?",D,D,B,2,object,real-world,edited_with_cuts,11.0,other
Qwen2.5-VL-7B,gain,388,How many different seasonings did the man use in total to marinate the meat slices? (Anything added after the meat slices is also considered a seasoning.),D,D,B,2,object,real-world,edited_with_cuts,6.0,other
Qwen2.5-VL-7B,gain,402,How many times did the man with glasses lower his head to hide behind the wall?,D,D,B,2,action,real-world,edited_with_cuts,14.0,other
Qwen2.5-VL-7B,gain,451,What is the result of multiplying the number of types of non-liquid ingredients added to the yellow bowl by the number of types of non-liquid ingredients added to the black pot?,D,D,A,3,object,real-world,edited_with_cuts,7.0,other
Qwen2.5-VL-7B,gain,456,"In total, in how many different outdoor locations does a car with a yellow body appear? (Each camera shot change counts as one appearance).",D,D,B,2,event,real-world,edited_with_cuts,14.0,other
Qwen2.5-VL-7B,gain,480,How many types of animals appeared in the video in total (counting repeated appearances only once)?,D,D,A,2,object,real-world,edited_with_cuts,1.0,other
Qwen2.5-VL-7B,gain,494,"In the video, how many times in total did the dwarf mongooses jump? (A jump is counted for any dwarf mongoose as long as both its front and hind limbs are off the ground. Cases where the front and hind limbs are not observed simultaneously do not count.)",D,D,A,2,action,real-world,edited_with_cuts,6.0,other
Qwen2.5-VL-7B,gain,575,How many feeding actions did the woman actually complete while feeding the cow(s)?,D,D,A,2,action,real-world,edited_with_cuts,4.0,other
Qwen2.5-VL-7B,gain,593,"When making mooncakes, what is the total number of times if you add the number of attempts using a mold to the number of times you successfully made them?",D,D,A,3,action,real-world,edited_with_cuts,6.0,other
Qwen2.5-VL-7B,gain,617,How many different kinds of birds are in the video? (The birds flying in the background are counted as the same kind.),D,D,C,2,object,real-world,edited_with_cuts,3.0,other
Qwen2.5-VL-7B,gain,661,"In the video, how many times does the elderly woman in the red top scoop up white liquid with a silver container and pour it into a filter cloth?",D,D,B,2,action,real-world,continuous_shot,0.0,other
Qwen2.5-VL-7B,gain,665,What is the total number of times white food was put into the black pot?,D,D,C,2,action,real-world,edited_with_cuts,0.0,other
Qwen2.5-VL-7B,gain,691,How many contacts occurred between the wasp and the frog? (An instance is counted from contact to departure.),D,D,A,2,event,real-world,edited_with_cuts,6.0,other
Qwen2.5-VL-7B,gain,698,How many different animals appear in this video?,D,D,A,2,object,real-world,edited_with_cuts,13.0,other
Qwen2.5-VL-7B,gain,703,"In the video, how many times in total does the woman knead the food?",D,D,A,2,action,real-world,edited_with_cuts,7.0,other
Qwen2.5-VL-7B,gain,742,How many times in total does the red race car appear on the track in the entire video?,D,D,A,2,object,real-world,edited_with_cuts,13.0,other
Qwen2.5-VL-7B,gain,779,How many men in green tops appeared during the training? (Repeated appearances are counted.),D,D,A,2,object,real-world,continuous_shot,0.0,other
Qwen2.5-VL-7B,gain,815,How many times in total did the blonde girl appear with long hair flowing over her shoulders and hair accessories on top of her head?,D,D,B,2,object,real-world,edited_with_cuts,9.0,other
Qwen2.5-VL-7B,gain,835,"In the video, in how many different locations do the white-haired man and the man with the hat appear at the same time?",D,D,C,2,event,real-world,edited_with_cuts,9.0,other
Qwen2.5-VL-7B,gain,838,How many total digging motions did the person holding the shovel perform in the video?,D,D,A,2,action,real-world,continuous_shot,0.0,other
Qwen2.5-VL-7B,gain,857,"In the video, how many times does the taller man in camouflage lift up the child, who is also in camouflage, with both hands? (Lifting the child up and then placing them back on the ground counts as one complete time.)",D,D,A,2,action,real-world,edited_with_cuts,3.0,other
Qwen2.5-VL-7B,gain,902,"In the initial phase of the video, which of the four strokes—forehand, backhand, smash, and serve—appears most frequently?",D,D,B,3,action,real-world,edited_with_cuts,9.0,other
Qwen2.5-VL-7B,gain,909,What is the total sum of the number of flames and flags on the wall? (Three consecutive flags count as one),D,D,A,3,object,virtual-world,continuous_shot,0.0,game_livestream
Qwen2.5-VL-7B,gain,914,How many kill events appear in the video?,D,D,A,2,event,virtual-world,edited_with_cuts,4.0,game_livestream
Qwen2.5-VL-7B,gain,1052,How many luggage racks in total did the first person to appear in the video open?,D,D,C,2,action,real-world,continuous_shot,0.0,other
Qwen2.5-VL-7B,gain,1072,How many times do snowy scenes appear in the video?,D,D,C,1,event,instructional-media,edited_with_cuts,16.0,other
Qwen2.5-VL-7B,gain,1075,How many photos are shown in the video?,D,D,C,1,object,instructional-media,edited_with_cuts,4.0,other
Qwen2.5-VL-7B,gain,1081,How many chemical elements appeared in the video?,D,D,A,2,object,instructional-media,edited_with_cuts,3.0,other
Qwen2.5-VL-7B,gain,1179,Approximately how many fewer liters of fuel does the fighter jet in the video consume during standard flight compared to when using the afterburner?,D,D,A,3,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
Qwen2.5-VL-7B,gain,1180,How many more liters of fuel does the fighter jet in the video have with full drop tanks compared to the centerline drop tank?,D,D,C,3,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
Qwen2.5-VL-7B,gain,1185,How many minutes are there between the time shown in the video and the plane's takeoff time?,D,D,B,3,object,real-world,continuous_shot,0.0,other
Qwen2.5-VL-7B,gain,1204,How many steps are there in the method demonstrated by the person in the video? (Count opening and removing as one step.),D,D,C,3,event,real-world,edited_with_cuts,7.0,other
Qwen2.5-VL-7B,gain,1217,How many kinds of exercise equipment appear in the video?,D,D,B,2,object,real-world,edited_with_cuts,11.0,other
Qwen2.5-VL-7B,gain,1328,How many train services does this station in the video have before 18:00 on that day?,D,D,B,3,object,instructional-media,edited_with_cuts,1.0,other
Qwen2.5-VL-7B,gain,1364,How many of our country's satellites were shown in the video in total?,D,D,A,2,object,instructional-media,edited_with_cuts,0.0,other
Qwen2.5-VL-7B,gain,1366,How many people are in the video?,D,D,B,1,object,real-world,continuous_shot,0.0,other
Qwen2.5-VL-7B,gain,1388,How many pieces of furniture does the vlogger show the price for in the video?,D,D,B,2,object,instructional-media,edited_with_cuts,12.0,other
Qwen2.5-VL-7B,gain,1420,How many suggestions did the woman in the video make in total?,D,D,B,2,event,instructional-media,edited_with_cuts,14.0,other
Qwen2.5-VL-7B,gain,1454,How far can the hoverbike featured in the video fly on a single charge?,D,D,B,1,object,instructional-media,edited_with_cuts,2.0,other
Qwen2.5-VL-7B,gain,1456,What is the approximate difference in acceleration between the two gears mentioned in the video?,D,D,B,3,event,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
Qwen2.5-VL-7B,gain,1458,How many people are holding umbrellas in the video?,D,D,B,2,object,instructional-media,continuous_shot,0.0,other
Qwen2.5-VL-7B,gain,1471,How many billiard balls were pocketed in the video?,D,D,A,1,event,real-world,edited_with_cuts,0.0,other
Qwen2.5-VL-7B,gain,1487,How many colors of books are there on the bookshelf in the background of the video?,D,D,B,2,object,real-world,edited_with_cuts,1.0,other
Qwen2.5-VL-7B,gain,1502,"How many places in the video were wiped with the white cloth strip? (In the same scene, different locations are all counted towards the total.)",D,D,A,2,event,real-world,edited_with_cuts,4.0,other
Qwen2.5-VL-7B,gain,948,What is the total number of briefcases and cups in the video? (Count duplicates only once).,C,C,A,3,object,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,gain,7,How many birds appear in the video?,A,A,B,1,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,12,How many cardboard boxes are used in the video?,A,A,C,1,object,instructional-media,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,76,How many centuries apart are the two plagues shown in this video?,A,A,B,3,event,instructional-media,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,85,How much cheaper is the combo ticket compared to a regular ticket for visiting the entire park featured in this video?,A,A,D,3,event,instructional-media,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,98,How many real historical figures who passed the imperial examination are mentioned in the video?,A,A,D,2,object,instructional-media,edited_with_cuts,16.0,other
Qwen3-VL-8B,gain,112,How many books are shown in the video clip?,A,A,C,1,object,instructional-media,edited_with_cuts,29.0,other
Qwen3-VL-8B,gain,115,How many liuli-making techniques are introduced in the video?,A,A,B,2,event,instructional-media,edited_with_cuts,9.0,other
Qwen3-VL-8B,gain,154,What is the approximate area in square centimeters of the cabinet the blogger made in the video?,A,A,B,3,object,instructional-media,edited_with_cuts,5.0,other
Qwen3-VL-8B,gain,163,How many character experiences are shown in the video?,A,A,C,2,event,real-world,edited_with_cuts,32.0,other
Qwen3-VL-8B,gain,212,How many sheep are in the video clip?,A,A,B,1,object,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,227,How many kinds of skewers did the person in the video take in total? Which kind was taken the most?,A,A,C,3,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,234,What is the price difference in US dollars between the most expensive and cheapest items the girl is wearing in this video clip?,A,A,B,3,object,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,gain,269,How many different breeds of cats appear in the video?,A,A,D,2,object,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,gain,288,How many years passed from the construction of the arena in the video to its excavation?,A,A,B,3,event,instructional-media,continuous_shot,0.0,other
Qwen3-VL-8B,gain,302,How many mice are in the experiment in the video clip?,A,A,C,1,object,instructional-media,edited_with_cuts,8.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,318,"In the video, how many players in white jerseys did the man in the black short-sleeved shirt interfere with during their practice?",A,A,D,2,object,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,350,"When making the sauce for the duck, how many more liquid seasonings are used than non-liquid seasonings?",A,A,D,3,object,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,384,"By the window indoors, how many times in total does the woman in black sportswear look outside?",A,A,D,2,action,real-world,edited_with_cuts,11.0,other
Qwen3-VL-8B,gain,412,How many things in total did the man in the light yellow jacket add to the pot during the cooking process?,A,A,C,3,object,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,gain,425,"In the video, how many times does the woman in the white top pick up items? How many times is the number of pickups compared to the number of throwaways? (Count each repeated occurrence.)",A,A,B,3,action,real-world,edited_with_cuts,14.0,other
Qwen3-VL-8B,gain,464,How many times were powdered and liquid seasonings used in the video during the cooking process?,A,A,D,3,event,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,gain,499,"If an insect enters a Venus flytrap, what is the sum of the number of times its legs touch the inner trigger hairs and the number of times the flytrap closes?",A,A,C,3,action,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,gain,667,"What is the least common multiple of the number of tools the man in the black hat uses to process the black strips, and the number of tools used to process the ox horn?",A,A,D,3,object,real-world,edited_with_cuts,12.0,other
Qwen3-VL-8B,gain,673,What is the difference between the number of types of non-liquid ingredients placed in the silver basin and the number of types placed in the black pot?,A,A,D,3,object,real-world,edited_with_cuts,11.0,other
Qwen3-VL-8B,gain,693,"While preparing the cabbage, how many outer leaves in total did the old person in red clothes throw away?",A,A,C,2,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,710,"Watch the video. In total, how many times do the two birds tuck their beaks into their wing feathers?",A,A,C,3,action,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,744,How many times does the polar bear cub in the video slide down? Only slides exceeding half a body length should be counted.,A,A,C,3,action,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,822,How many types of non-liquid ingredients did the lady put into the purple bowl?,A,A,B,2,object,real-world,edited_with_cuts,0.0,other
Qwen3-VL-8B,gain,879,How many people climbed the black pole?,A,A,C,2,object,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,933,"In the video, during the process of sealing the tea leaves inside the mask, how many times did the demonstrator wrap the rubber band around? (The first time the rubber band is looped over the mask does not count.)",A,A,C,3,action,instructional-media,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,981,How many times do scenes showing orange letters appear in the video?,A,A,C,1,event,virtual-world,edited_with_cuts,28.0,other
Qwen3-VL-8B,gain,989,"Based on the youth representatives and their work settings shown in the video, which scene features them the most times?",A,A,B,3,event,real-world,edited_with_cuts,28.0,other
Qwen3-VL-8B,gain,1053,How many options are there in total under this level in the video clip?,A,A,B,2,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,1119,What is the growth rate from the minimum to the maximum value in the video frame?,A,A,B,3,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,1175,How many banners are hanging from the ceiling in total?,A,A,D,1,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,1183,What kitchen-related smart home products were introduced in the video?,A,A,B,2,object,instructional-media,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,1203,Approximately how old is the brand owned by the company in the video?,A,A,B,3,event,instructional-media,edited_with_cuts,4.0,other
Qwen3-VL-8B,gain,1289,How old was Jiang Xiaoqing in the video when he went to study at the Chuanshan Academy in Hengyang? How many years was the gap between then and when he became a xiucai?,A,A,D,3,event,instructional-media,edited_with_cuts,5.0,other
Qwen3-VL-8B,gain,1290,How many creases does the item made in the video have in total?,A,A,B,1,object,real-world,edited_with_cuts,17.0,other
Qwen3-VL-8B,gain,1291,How many creases are there in total on the item made in the video?,A,A,C,3,object,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,1308,How much would it cost to buy one of each product that appears in the video?,A,A,B,3,object,instructional-media,edited_with_cuts,4.0,other
Qwen3-VL-8B,gain,1322,How many times was the paper folded in the video?,A,A,C,2,action,real-world,edited_with_cuts,7.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,1347,How many brands were mentioned in the video?,A,A,B,2,event,instructional-media,edited_with_cuts,5.0,other
Qwen3-VL-8B,gain,1407,How many years has the book in the video been published as of 2025?,A,A,C,3,event,instructional-media,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,1412,How many beacon towers appeared in the video?,A,A,B,1,object,instructional-media,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,1414,How many apps in total are on the phone introduced in the video?,A,A,B,3,object,instructional-media,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,1429,"Based on the content of the video, in what year did the war end?",A,A,C,3,event,instructional-media,continuous_shot,0.0,other
Qwen3-VL-8B,gain,1440,How many artworks are shown in the video in total?,A,A,B,1,object,real-world,continuous_shot,5.0,other
Qwen3-VL-8B,gain,1447,How many paintings appeared in the video in total?,A,A,C,1,object,instructional-media,edited_with_cuts,5.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,1535,How many children are in the video? How many of them are wearing white tops?,A,A,C,2,object,instructional-media,edited_with_cuts,4.0,other
Qwen3-VL-8B,gain,19,How many years are there between the first and last events in the video?,B,B,C,3,event,instructional-media,edited_with_cuts,51.0,other
Qwen3-VL-8B,gain,31,"Of the two men in the video wearing the lion dance costume, how many times did the man at the tail of the lion lift up the person in front?",B,B,D,2,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,48,How many times did the person in the video throw away the trash?,B,B,C,1,action,real-world,edited_with_cuts,27.0,other
Qwen3-VL-8B,gain,99,How many people in the video are wearing masks?,B,B,C,1,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,111,The building in the video has two different types of rooms. What is the difference in the number of these two types of rooms?,B,B,A,3,object,instructional-media,edited_with_cuts,2.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,143,How many countries' iconic buildings appeared in the video?,B,B,C,2,object,virtual-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,146,How many times did the woman stir in the specified video clip?,B,B,D,1,action,real-world,edited_with_cuts,4.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,292,How many steps of this Intangible Cultural Heritage are mentioned in the video?,B,B,D,2,event,instructional-media,edited_with_cuts,12.0,other
Qwen3-VL-8B,gain,299,How many people are wearing orange clothes in the video clip?,B,B,D,1,object,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,360,"The woman in black scooped beef out of the pot twice. What is the difference in the number of times she performed the ""scooping"" motion with the strainer during these two operations?",B,B,D,3,action,real-world,edited_with_cuts,9.0,other
Qwen3-VL-8B,gain,379,How many different auxiliary tools did the man wearing a hat use to process the pottery blanks while making pottery?,B,B,D,2,object,real-world,edited_with_cuts,12.0,other
Qwen3-VL-8B,gain,410,"How many times did the woman in the black jacket and the woman in the white jacket appear in the video, respectively?",B,B,C,2,event,real-world,edited_with_cuts,10.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,473,How many types of ingredients did the woman in the light blue top and dark blue vest touch in the video? (Count duplicates as one).,B,B,A,2,object,real-world,edited_with_cuts,16.0,other
Qwen3-VL-8B,gain,488,"Which value is the greatest: the number of times the woman rolls the dough into a flatbread, the number of times she flips the flatbread in her hands before putting it in the oil pan, or the number of times she touches it with tongs after it is in the pan and bubbles have appeared? (Taking the flatbread out with the tongs does not count as touching it.)",B,B,C,3,action,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,gain,498,How many steps did the woman in the video take in the process of making the handicraft?,B,B,C,2,event,real-world,edited_with_cuts,,
Qwen3-VL-8B,gain,574,How many times in total did the man in the black short-sleeved shirt eat the food in his hand?,B,B,A,2,action,real-world,edited_with_cuts,0.0,other
Qwen3-VL-8B,gain,605,How many times does the woman in the white jacket appear in the full video?,B,B,D,2,object,real-world,edited_with_cuts,16.0,other
Qwen3-VL-8B,gain,619,"In the video, how many times were crabs put into the black pot?",B,B,D,2,action,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,gain,621,"During the process of cooking the crab, how many times in total were cooking ingredients added to the black pot?",B,B,C,2,event,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,gain,631,"How many times in total did the hamster stand on its hind legs in the video? (Camera cuts are counted, but jumps are not.)",B,B,C,2,action,real-world,edited_with_cuts,12.0,other
Qwen3-VL-8B,gain,702,How many ingredients did the woman add to the golden bowl while making the food?,B,B,C,2,object,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,gain,794,How many types of ingredients are picked up with chopsticks in the video?,B,B,C,2,object,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,886,How many stairs did the boy in red climb in a one-handed handstand?,B,B,D,2,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,893,"If a stable movement in the video is considered one counting unit, how many stable movements in total did the performer in cyan-green clothing complete during the continuous sequence of actions?",B,B,D,2,action,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,901,How many different types of gym equipment appear in the gym in the video?,B,B,D,2,object,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,925,How many shots did the player in the black number 3 jersey make in the video?,B,B,C,2,event,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,963,The number of items held by the short-haired woman in the video changes. What is the product of the maximum and minimum number of items she holds?,B,B,D,3,object,instructional-media,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,1029,"In the video, how many times does the little girl's father look at her, from the moment she starts trying on the red sweater until she finally puts it on and is praised by her grandmother for the beautiful clothes?",B,B,C,2,event,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,gain,1097,How many films and TV shows does this movie pay tribute to in the video introduction?,B,B,D,2,event,real-world,edited_with_cuts,21.0,other
Qwen3-VL-8B,gain,1226,How many times do scenes of ocean waves appear in the video?,B,B,D,1,event,instructional-media,edited_with_cuts,5.0,other
Qwen3-VL-8B,gain,1243,How many types of laparoscopic surgery are mentioned in the video?,B,B,D,2,event,instructional-media,edited_with_cuts,6.0,other
Qwen3-VL-8B,gain,1331,How many times in total were the pull-out baskets or drawers pulled out in the video?,B,B,C,2,action,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,gain,1386,What is the approximate percentage of Class I nationally protected wild animals among the nationally key protected vertebrates found in the province shown in the video?,B,B,C,3,object,instructional-media,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,1401,"After the historical turning point mentioned in the video, how was the average land area required for each person's life improved?",B,B,A,3,event,instructional-media,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,1409,"How many cups were picked up in total in the video? Of those, how many are not transparent?",B,B,A,2,action,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,1485,How many times did the cat in the video hit the lid?,B,B,A,1,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,1504,"In the video, how many times in total was the black lump hammered? (Count repetitions.)",B,B,C,2,action,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,gain,26,"How many days were there between the murderer's first and second crimes, as introduced in this video clip?",C,C,B,3,event,instructional-media,edited_with_cuts,0.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,27,How many minutes a day is the service center in this video clip open?,C,C,A,3,event,instructional-media,continuous_shot,0.0,other
Qwen3-VL-8B,gain,40,How many life hacks are recommended in this video clip?,C,C,B,2,event,instructional-media,edited_with_cuts,16.0,other
Qwen3-VL-8B,gain,57,What is the difference between the highest and lowest temperatures that the red flag in this video clip can withstand?,C,C,B,3,event,instructional-media,edited_with_cuts,4.0,other
Qwen3-VL-8B,gain,74,How many years apart were the two hard drives mentioned in this video clip invented?,C,C,B,3,event,instructional-media,edited_with_cuts,8.0,other
Qwen3-VL-8B,gain,94,How many hundreds of millions of years separate the birth times of the first and second organisms mentioned in this video clip?,C,C,B,3,event,instructional-media,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,108,How many different traditional cultural performances does this video clip show?,C,C,B,2,event,instructional-media,edited_with_cuts,17.0,other
Qwen3-VL-8B,gain,125,How many white animals are there in total in the video?,C,C,B,1,object,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,gain,138,What are the approximate calories (in Kcal) of the syrup made in this video clip?,C,C,B,3,object,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,gain,230,How many attempts did the orca pod make to capture the first seal?,C,C,B,2,event,real-world,edited_with_cuts,20.0,other
Qwen3-VL-8B,gain,312,How many different colors of No. 7 jerseys appear in the video?,C,C,D,2,object,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,gain,381,"During the cooking process, excluding water, how many ingredients and seasonings in total were added to the pot?",C,C,D,3,object,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,gain,419,What is the difference between the maximum number of meat slices on the stone slab at any one time and the number of meat slices ultimately eaten by the woman in the ethnic costume?,C,C,B,3,object,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,gain,423,How many times did the woman in the colorful patterned top add white powder from the green container to the basin of white powder? And how many eggs did she add?,C,C,A,2,action,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,472,"In the video, how many times does the man in black chop the chicken feet? (One up-and-down motion of the cleaver counts as one time.)",C,C,A,2,action,real-world,edited_with_cuts,9.0,other
Qwen3-VL-8B,gain,484,How many times does a New Caledonian crow appear in the video holding food in its beak?,C,C,B,2,object,real-world,edited_with_cuts,,
Qwen3-VL-8B,gain,582,"In the video, how many fewer times does the dark-colored liquid condiment appear than the clear liquid condiment?",C,C,A,3,object,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,gain,595,How many times the number of white objects appearing at the very beginning of the video is the number appearing at the very end? (The number of white objects is at least 1 in both cases.),C,C,B,3,object,real-world,edited_with_cuts,9.0,other
Qwen3-VL-8B,gain,692,Multiple people in the video are participating in the activity of peeling vegetable leaves. How many leaves did the elderly person in the red top peel off in total? (Only a successfully peeled leaf counts as one.),C,C,D,2,action,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,767,How many times in total were ingredients added to the pot during the cooking process?,C,C,B,2,action,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,gain,800,What is the difference in the number of people between the most and least crowded scenes during the assembly of the blue machine?,C,C,A,3,object,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,891,How many times did the video switch to a shot of a person?,C,C,B,2,event,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,gain,897,What is the total number of times the person in the blue top chops and cuts the mutton in the video?,C,C,B,3,action,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,gain,942,How many times does the video show the woman in black putting garlic into the glass jar?,C,C,D,2,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,948,What is the total number of briefcases and cups in the video? (Count duplicates only once).,C,C,D,3,object,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,gain,953,"In the video, what is the difference in the number of pink ring-shaped devices on the man's initial hang glider design compared to the one actually used outdoors?",C,C,D,3,object,instructional-media,edited_with_cuts,6.0,other
Qwen3-VL-8B,gain,973,"According to the video, among the four professionals shown, how many directly show signs of fatigue or are in a state of rest after completing their work?",C,C,A,3,event,real-world,edited_with_cuts,19.0,other
Qwen3-VL-8B,gain,1031,"In the video, how many times does a shot appear where a person and a white horse are together, and the person is in at least partial physical contact with the horse (such as stroking, leading, etc.)?",C,C,B,2,event,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,gain,1109,How many bands or groups are mentioned in the video?,C,C,B,2,event,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,gain,1208,How many training poses did the man in the video recommend in total?,C,C,B,2,event,real-world,edited_with_cuts,18.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,1240,How many people appeared in the video?,C,C,A,1,object,instructional-media,edited_with_cuts,12.0,other
Qwen3-VL-8B,gain,1248,What is the difference in years between the invention of the two types of paper mentioned in the video?,C,C,D,3,event,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,gain,1281,"In the video, how many times in total does nail polish appear as a tip?",C,C,D,2,event,real-world,edited_with_cuts,43.0,other
Qwen3-VL-8B,gain,1312,How many balls are on the ground in the video?,C,C,D,1,object,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,gain,1333,"How many tasks are mentioned in the video? Of those, how many is the video creator responsible for?",C,C,D,3,event,instructional-media,edited_with_cuts,13.0,other
Qwen3-VL-8B,gain,1341,"Among the people appearing in the video, how many adults and how many children are there respectively?",C,C,D,2,object,instructional-media,edited_with_cuts,9.0,other
Qwen3-VL-8B,gain,1383,How many things are there in total on the dining table in the video?,C,C,B,3,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,1387,How many different climatic landscapes appear in the video?,C,C,D,2,object,instructional-media,edited_with_cuts,19.0,other
Qwen3-VL-8B,gain,1435,How many times in total did the people rehearsing in the video jump?,C,C,D,3,action,instructional-media,edited_with_cuts,0.0,other
Qwen3-VL-8B,gain,1442,How many types of animals appear in the video?,C,C,D,2,object,instructional-media,edited_with_cuts,20.0,other
Qwen3-VL-8B,gain,14,How many people are there in total on the dragon boat in the video?,D,D,B,1,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,gain,35,How many vassal kings were enfeoffed in total in the video?,D,D,A,2,event,instructional-media,edited_with_cuts,3.0,recorded_course_or_ppt
Qwen3-VL-8B,gain,51,How many pest control methods are introduced in the video?,D,D,C,2,event,real-world,edited_with_cuts,30.0,other
Qwen3-VL-8B,gain,60,How many items in total were in the travel bag that the airline gave to the male passenger in the grey top at the end of the video?,D,D,B,3,object,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,gain,92,How many light-years away from Earth are the first and second planets mentioned in the video combined?,D,D,B,3,object,instructional-media,edited_with_cuts,1.0,other
Qwen3-VL-8B,gain,101,How many quintessences of Chinese culture does the author in the video believe are on the verge of being lost due to their high difficulty?,D,D,C,2,event,instructional-media,edited_with_cuts,8.0,other
