model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
Qwen3-VL-8B,loss,390,How many ingredients were used in total to marinate the chicken?,A,B,A,2,object,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,loss,449,How many kinds of non-liquid ingredients were added to the black clay pot in total?,C,B,C,2,object,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,loss,466,How many times does the adult bird appear in the video?,D,B,D,2,event,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,loss,514,"After placing the sheep's head in the black pot, how many times in total were things added to the pot?",C,B,C,3,action,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,570,Did the woman in a light purple long-sleeved top and a dark plaid suspender skirt pick up several different items from the ground? (appears once),C,B,C,2,action,real-world,edited_with_cuts,12.0,other
Qwen3-VL-8B,loss,572,The quantity of food items added to the bowl full of food with the small white spoon is how many times the quantity added with the silver spoon?,D,B,D,3,action,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,loss,585,"In the video, how many times in total were dishes brought to the table?",C,B,C,1,action,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,loss,586,How many different tools does the woman in purple use in the video? (Recurring tools are only counted once.),D,B,D,2,object,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,603,"In the video, how many things in total did the woman in pink add to the bowl?",D,B,D,2,object,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,671,"In the video, how many times in total did the elderly person in the blue top spread the straw?",C,B,C,2,action,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,loss,672,"In the video, how many times in total did the elderly person in the blue top lay straw on the wooden rack?",A,B,A,2,action,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,loss,703,"In the video, how many times in total does the woman knead the food?",D,B,D,2,action,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,loss,704,What ingredients did the lady in the purple ethnic costume add to the golden bowl while making food?,C,B,C,2,object,real-world,edited_with_cuts,14.0,other
Qwen3-VL-8B,loss,805,How many times did the white-haired elderly lady in a red floral padded jacket put the prepared fish into the black oil pan?,C,B,C,2,action,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,loss,884,How many different poses did the two people in blue and white clothing change into in total after being suspended?,C,B,C,3,action,real-world,continuous_shot,2.0,other
Qwen3-VL-8B,loss,894,"In the video, how many different actions did the man wearing a red hat perform while holding the white spray gun?",A,B,A,2,action,real-world,edited_with_cuts,0.0,other
Qwen3-VL-8B,loss,920,How many times in total were heroes on the blue side killed in the video?,A,B,A,2,event,virtual-world,edited_with_cuts,1.0,game_livestream
Qwen3-VL-8B,loss,978,"Based on the video, during the transition of the models from blurry to clear, how many of their faces are shown completely and clearly enough for their facial features to be recognizable?",C,B,C,2,object,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,loss,1020,"According to the video, how many times does the character hold a red flower in the segments that take place in the garden?",C,B,C,2,action,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,loss,1122,How many behavioral meanings does the video explain?,C,B,C,2,event,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,loss,1123,What is the sequence of the color changes of the prop in the woman's hand in the video?,D,B,D,3,event,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,loss,1135,How many movements did the man in the video demonstrate? How many of them target the upper limbs?,C,B,C,3,action,real-world,edited_with_cuts,20.0,recorded_course_or_ppt
Qwen3-VL-8B,loss,1158,How many times in total was the paper shown in the video folded?,C,B,C,2,action,real-world,edited_with_cuts,0.0,other
Qwen3-VL-8B,loss,1273,How many staff members in red are on the aircraft carrier in the video?,C,B,C,2,object,instructional-media,edited_with_cuts,1.0,other
Qwen3-VL-8B,loss,1354,What is the difference in the number of rings on the woman's left and right hands in the video?,D,B,D,3,object,instructional-media,edited_with_cuts,6.0,other
Qwen3-VL-8B,loss,1380,How many times in total did the man and woman in the video throw beanbags at each other?,C,B,C,3,action,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,loss,1487,How many colors of books are there on the bookshelf in the background of the video?,D,B,D,2,object,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,loss,1528,"In the video, how many people appeared four times?",D,B,D,3,object,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,loss,63,How many items in total are vacuum-sealed in the video?,B,C,B,1,object,real-world,edited_with_cuts,44.0,other
Qwen3-VL-8B,loss,124,Which of the following prices is closest to the unit price per small pack of the first product in the video?,B,C,B,3,object,real-world,edited_with_cuts,20.0,other
Qwen3-VL-8B,loss,171,Which channel for getting books is not mentioned in the video?,B,C,B,3,event,instructional-media,edited_with_cuts,23.0,other
Qwen3-VL-8B,loss,245,How many types of Cantonese food shown in the video are labeled with their names?,B,C,B,2,object,real-world,edited_with_cuts,55.0,other
Qwen3-VL-8B,loss,257,At what age did the person mentioned in this video move to Paris?,B,C,B,2,event,real-world,edited_with_cuts,27.0,recorded_course_or_ppt
Qwen3-VL-8B,loss,294,How many men appear in the video in total?,D,C,D,2,object,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,330,"In the video, how many times does the man move forward while bouncing the ball with both hands?",D,C,D,2,action,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,loss,508,How many times does the lady in the blue and pink floral top scoop pieces of meat from the basin with a slotted spoon?,B,C,B,2,action,real-world,continuous_shot,,
Qwen3-VL-8B,loss,510,In how many scenes did the basket appear during the picnic preparation and the picnic itself? (Shot changes do not count.),D,C,D,3,event,real-world,edited_with_cuts,31.0,other
Qwen3-VL-8B,loss,516,How many times did the woman wearing the white net cap appear in the video?,B,C,B,2,object,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,loss,558,How many creatures resting on branches or leaves did a fish living in the water knock down by spraying a jet of water?,D,C,D,2,event,real-world,edited_with_cuts,11.0,other
Qwen3-VL-8B,loss,571,How many different Tibetan activities are shown in the video? (Repeated occurrences are counted as one.),D,C,D,2,event,real-world,edited_with_cuts,15.0,other
Qwen3-VL-8B,loss,655,"In the restaurant scene, how many clearly visible glasses are there in total on the table? (Duplicates should be counted.)",B,C,B,1,object,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,loss,699,How many times did the harvest mouse appear crawling on plants? (Including frame-by-frame calculation),D,C,D,3,action,real-world,edited_with_cuts,17.0,other
Qwen3-VL-8B,loss,749,How many different actions did the man in the dark gray top perform in total in the video?,B,C,B,2,event,real-world,edited_with_cuts,3.0,recorded_course_or_ppt
Qwen3-VL-8B,loss,777,What is the ratio of the number of times the elderly lady in a red top is holding a red envelope to her total number of appearances?,A,C,A,3,event,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,loss,792,How many times were ingredients and seasonings added to the black pot in the video?,D,C,D,2,action,real-world,edited_with_cuts,15.0,other
Qwen3-VL-8B,loss,829,How many times does the man in the grey jacket skewer squid with bamboo skewers? (Repetitions are also included in the count.),A,C,A,2,action,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,loss,837,"How many times in total did the woman, wearing a traditional costume and a headband strung with red and blue gems, lift her right leg while jumping on the bamboo pole?",B,C,B,2,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,loss,918,"In the video, how many times in total did the woman in the red top and black shorts hit the shuttlecock during the second rally of the badminton match? (The serve is counted as a hit, and a rally is from the serve until the shuttlecock lands.)",A,C,A,2,action,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,loss,1012,"Based on the sports shown in the video, if we only count the fully showcased individual events (excluding team events), how many individual sports are there in total?",A,C,A,2,event,real-world,edited_with_cuts,37.0,other
Qwen3-VL-8B,loss,1107,"In the video clip, how many more people are wearing red than purple?",D,C,D,3,object,instructional-media,continuous_shot,0.0,other
Qwen3-VL-8B,loss,1176,What is the approximate difference in kilometers between the lengths of the longest rivers of the two countries introduced in the video?,B,C,B,3,object,instructional-media,edited_with_cuts,6.0,recorded_course_or_ppt
Qwen3-VL-8B,loss,1228,How many times in total was the dropper used to extract the solution from the container in the video?,A,C,A,1,action,instructional-media,edited_with_cuts,11.0,recorded_course_or_ppt
Qwen3-VL-8B,loss,1249,How many cuts were made to the nectarine in the video?,B,C,B,1,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,loss,1254,How many drones are shown in the video? How many of them are twin-rotor drones?,D,C,D,2,object,instructional-media,continuous_shot,0.0,other
Qwen3-VL-8B,loss,1315,How many types of paper towel holders were made from clothes hangers in the video?,B,C,B,2,object,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,loss,1365,How many more people were there at the end of the video than at the beginning?,B,C,B,3,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,loss,1457,How many sculptures are there in the video?,B,C,B,1,object,instructional-media,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,1468,"In the video, there are small house models of various colors on the table. What is the probability of randomly picking a blue house model?",A,C,A,3,object,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,loss,1472,How many letters are on the frame in the video?,B,C,B,1,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
Qwen3-VL-8B,loss,1509,How many kinds of animals that are not deer appeared in the video?,D,C,D,2,object,real-world,edited_with_cuts,15.0,other
Qwen3-VL-8B,loss,1518,How many times are ingredients and seasonings added to the hot pan in the video?,A,C,A,2,event,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,loss,38,How many mythical creatures from the *Classic of Mountains and Seas* were introduced in the video?,C,D,C,2,object,instructional-media,edited_with_cuts,13.0,other
Qwen3-VL-8B,loss,114,"Of the three people from this period mentioned in the video, who cried the most, and how many more times did they cry than the person who cried the least?",A,D,A,3,event,instructional-media,edited_with_cuts,4.0,other
Qwen3-VL-8B,loss,133,"What are the sum and the absolute difference, respectively, of the prices of all items recommended in the video, in order?",B,D,B,3,object,real-world,edited_with_cuts,20.0,other
Qwen3-VL-8B,loss,135,How many years are there between the year the person mentioned in this video clip founded the company and the year that company built the world's first electric car using a lithium battery?,A,D,A,3,event,real-world,edited_with_cuts,26.0,other
Qwen3-VL-8B,loss,147,How many methods for picking okra were introduced in the video?,C,D,C,2,event,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,loss,159,How many railway catenary poles appeared in this video before the train entered the tunnel?,C,D,C,2,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,loss,165,What is the approximate total calorie count of the cake made from the recipe shown in the video?,C,D,C,3,object,real-world,edited_with_cuts,9.0,other
Qwen3-VL-8B,loss,198,How many cats appeared in the video clip?,B,D,B,1,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,loss,231,How many women wearing white dresses appeared in the video?,C,D,C,2,object,real-world,edited_with_cuts,15.0,other
Qwen3-VL-8B,loss,251,How many times did the cat's tail twitch in the video?,C,D,C,1,action,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,loss,253,How much money did the woman in the video spend in total?,B,D,B,3,event,real-world,edited_with_cuts,29.0,other
Qwen3-VL-8B,loss,263,How many people are performing in the clip?,C,D,C,1,object,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,loss,286,How many times was the paper in the video folded?,C,D,C,1,action,real-world,edited_with_cuts,0.0,other
Qwen3-VL-8B,loss,395,What is the difference between the maximum and minimum number of chickens in the first and second segments where they appear?,C,D,C,3,object,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,loss,397,What is the difference between an electric vehicle with a person on it and one without?,B,D,B,3,object,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,loss,404,How many different scenes does each person in the video appear in? (Recurring scenes are counted only once.),B,D,B,2,event,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,loss,406,"In the video, of the two people eating chicken feet, how many times did the man bite the chicken feet?",B,D,B,2,action,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,loss,418,How many green wigs appeared in the video? (Reappearances are counted multiple times),C,D,C,1,object,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,loss,422,"In the video, how many different types of fruit did the woman in the white top pick?",C,D,C,2,object,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,loss,431,In how many scenes in total does the woman in the black padded jacket appear? (Each camera cut counts as a new scene.),C,D,C,2,event,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,loss,435,What percentage of the total shots were taken by the player in the blue #11 jersey? (Including replays),A,D,A,3,event,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,loss,506,How many players in white jerseys ran towards the player in the number 7 jersey as he was doing a knee slide?,B,D,B,2,object,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,529,"On the reef, how many times did monkeys use stones to strike shellfish?",C,D,C,2,action,real-world,edited_with_cuts,,
Qwen3-VL-8B,loss,541,"How many times in total does the polar bear pop its head out of the snow? (Repeated scenes are only counted once, while non-repeated ones are counted.)",B,D,B,3,action,real-world,edited_with_cuts,10.0,other
Qwen3-VL-8B,loss,626,How many dishes were cooked in the black pot in the video?,C,D,C,2,event,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,loss,633,How many hamsters appeared in the video?,A,D,A,1,object,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,loss,641,What percentage of the rusty-spotted cat's total appearances in the video are on the wood? (Each time its head fully appears or the scene changes is counted as one appearance.),C,D,C,3,object,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,loss,658,"During the process of cooking the blood sausage, how many times in total did the woman in the red top lift the pot lid?",C,D,C,2,action,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,loss,664,"At how many locations was the yellow, transparent liquid dumped?",B,D,B,2,event,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,677,"How many people are there in total in the picture? If you remove the people wearing glasses, how many are left?",A,D,A,3,object,real-world,edited_with_cuts,11.0,other
Qwen3-VL-8B,loss,679,"In total, how many different types of tools were used to inject things into the sheep's lungs?",C,D,C,2,object,real-world,edited_with_cuts,9.0,other
Qwen3-VL-8B,loss,682,"While picking fruit, how many red fruits did the woman wearing a black and white striped top pick?",B,D,B,2,object,real-world,edited_with_cuts,8.0,other
Qwen3-VL-8B,loss,688,"A winged insect is gnawing on an egg mass containing white larvae, during which several larvae break free and eventually fall into the water?",B,D,B,2,action,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,loss,694,How many leaves were picked off the Chinese cabbage in the hands of the old lady wearing a red embroidered coat?,B,D,B,1,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,loss,713,"In the video, how many balls did the female athlete wearing dark blue sportswear hit but fail to get over the net?",B,D,B,2,event,real-world,edited_with_cuts,2.0,other
Qwen3-VL-8B,loss,716,"In the video, how many times in total did the person wearing a watch lift the bucket?",B,D,B,2,action,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,loss,747,"In the video, which appears more often: the blue mask or the white mask?",B,D,B,3,object,real-world,edited_with_cuts,15.0,other
Qwen3-VL-8B,loss,757,"In the video, what is the difference between the number of times the man in the black jacket appears alone and the number of times he appears together with the woman in the black top?",B,D,B,3,event,real-world,edited_with_cuts,12.0,other
Qwen3-VL-8B,loss,773,How many times in total did the person in front of the goal practice making saves?,B,D,B,2,action,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,loss,802,How many times does the river appear? (Scene changes are included in the count.),A,D,A,2,event,real-world,edited_with_cuts,7.0,other
Qwen3-VL-8B,loss,807,"On the court, how many times does the man in the bright yellow top appear on screen for more than one second?",C,D,C,3,object,real-world,edited_with_cuts,14.0,other
Qwen3-VL-8B,loss,868,How many times in the video did the woman in the red dress appear with her feet dangling?,B,D,B,2,action,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,loss,889,"How many people are walking up the stairs in the video? If each of them needs to climb 20 steps to reach their destination, how many steps will they need to climb in total?",C,D,C,3,object,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,loss,896,How many times in total did the man in the black clothes slice the meat? How many times did he place the sliced meat into the bowl?,B,D,B,2,action,real-world,edited_with_cuts,6.0,other
Qwen3-VL-8B,loss,917,"In the video, how many times does the shuttlecock hit the ground?",C,D,C,2,event,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,930,"Specifically, how many different ways were the noodles processed during the cooking process in this video?",A,D,A,2,event,instructional-media,continuous_shot,0.0,other
Qwen3-VL-8B,loss,962,"In the video, a woman wearing a qipao appears in indoor, snowy, and courtyard exterior wall scenes. If you count the number of other women present in each scene alongside her, which of the following options matches the statistical results?",C,D,C,3,object,instructional-media,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,972,How many times in total did the woman in the wedding dress wear earrings in the video?,A,D,A,2,object,instructional-media,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,985,"Based on the video content, how many times in total do flocks of birds appear completely in the scenes with the aircraft carrier? (Instances where the flock is obscured by the aircraft carrier or only parts of the birds are visible do not count.)",C,D,C,2,event,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,loss,1047,"Disregarding repeated appearances, how many children are in the video?",A,D,A,2,object,real-world,edited_with_cuts,3.0,other
Qwen3-VL-8B,loss,1057,How many times was the person in dark blue slapped in the video?,B,D,B,2,action,real-world,edited_with_cuts,9.0,other
Qwen3-VL-8B,loss,1058,How many fixed-camera scenes are shown in the video?,A,D,A,2,event,real-world,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,1069,"What is the ticket price in the video equivalent to in RMB, calculated at the exchange rate of 16:10 on June 3, 2025?",C,D,C,3,event,real-world,edited_with_cuts,1.0,other
Qwen3-VL-8B,loss,1078,How many men are present at the competition in the video?,C,D,C,1,object,instructional-media,edited_with_cuts,13.0,other
Qwen3-VL-8B,loss,1083,How many leisure and entertainment activities appear in the video?,B,D,B,2,event,real-world,edited_with_cuts,4.0,other
Qwen3-VL-8B,loss,1157,How many materials did the two people in the video take out of the building in total?,A,D,A,3,object,instructional-media,continuous_shot,0.0,other
Qwen3-VL-8B,loss,1212,What is the difference in degrees between the monthly average temperature of the coldest month and the hottest month in the video clip?,B,D,B,3,event,instructional-media,edited_with_cuts,1.0,other
Qwen3-VL-8B,loss,1246,How many times in total was the doll pressed in the video?,A,D,A,1,action,instructional-media,edited_with_cuts,2.0,recorded_course_or_ppt
Qwen3-VL-8B,loss,1265,How many square meters is the area of the pit mentioned in the video?,A,D,A,3,event,instructional-media,edited_with_cuts,4.0,other
Qwen3-VL-8B,loss,1280,Is the airport construction tax in Ireland shown in the video higher or lower than the 50 yuan for domestic flights?,C,D,C,3,event,instructional-media,edited_with_cuts,3.0,recorded_course_or_ppt
Qwen3-VL-8B,loss,1293,How many scenic spots featuring mainly natural landscapes are shown in the specified video clip?,A,D,A,2,event,real-world,edited_with_cuts,28.0,other
Qwen3-VL-8B,loss,1323,"According to the video, how many space launches took place in July?",B,D,B,1,event,instructional-media,edited_with_cuts,12.0,other
Qwen3-VL-8B,loss,1330,What is the annual interest rate of the silver borrowed by Scholar Dou in the video?,B,D,B,3,event,real-world,continuous_shot,0.0,recorded_course_or_ppt
Qwen3-VL-8B,loss,1375,Calculate the domestic time based on the time displayed in the first frame of the video.,B,D,B,3,event,real-world,continuous_shot,0.0,other
Qwen3-VL-8B,loss,1422,How many times did the person in the video pat the doll? And how many times did they press on it?,C,D,C,2,action,instructional-media,edited_with_cuts,5.0,recorded_course_or_ppt
Qwen3-VL-8B,loss,1450,"If the boy mentioned in the video had not died from the illness, how old would he be this year under normal circumstances?",B,D,B,3,event,instructional-media,edited_with_cuts,5.0,other
Qwen3-VL-8B,loss,1497,"How many different shapes of cups are in the video? How many cups have the same shape? (If there are duplicates, they are not counted.)",B,D,B,3,object,real-world,edited_with_cuts,26.0,other
Qwen3-VL-8B,loss,1522,How many different ancient-style buildings appear in the video?,C,D,C,2,object,real-world,edited_with_cuts,,
Qwen3-VL-8B,loss,150,How many kinds of animals are shown in the video?,B,A,B,2,object,real-world,edited_with_cuts,5.0,other
gemini-3-flash-preview,loss,4,How many people are crossing the river in the video clip?,A,C,A,1,object,real-world,edited_with_cuts,2.0,other
gemini-3-flash-preview,loss,35,How many vassal kings were enfeoffed in total in the video?,D,B,D,2,event,instructional-media,edited_with_cuts,3.0,recorded_course_or_ppt
gemini-3-flash-preview,loss,43,How many different types of dance does this video clip show?,B,A,B,2,event,instructional-media,edited_with_cuts,3.0,other
gemini-3-flash-preview,loss,45,How many black cars are there in the video?,C,D,C,1,object,instructional-media,continuous_shot,0.0,other
gemini-3-flash-preview,loss,65,How many kinds of delicious food appear in this video?,C,B,C,2,object,real-world,edited_with_cuts,21.0,other
gemini-3-flash-preview,loss,83,How many names in the Yang family tree shown in the video are not marked in red?,A,B,A,2,object,instructional-media,edited_with_cuts,1.0,recorded_course_or_ppt
gemini-3-flash-preview,loss,93,How many more female performers than male performers are there in ancient costumes in the video clip?,C,A,C,3,object,real-world,edited_with_cuts,9.0,other
gemini-3-flash-preview,loss,162,What is the difference in sun cost between the most expensive and least expensive plants selected in the video segment?,C,D,C,3,object,virtual-world,continuous_shot,0.0,game_livestream
gemini-3-flash-preview,loss,178,How many cats appeared in the video clip?,A,B,A,1,object,real-world,edited_with_cuts,6.0,other
gemini-3-flash-preview,loss,174,How much would it cost to order every dish in the rightmost column of the menu at this barbecue restaurant?,D,A,D,3,object,real-world,edited_with_cuts,4.0,other
gemini-3-flash-preview,loss,180,How many cats are in the video clip?,A,D,A,1,object,real-world,edited_with_cuts,10.0,other
gemini-3-flash-preview,loss,194,"What rank is Taiwan, China, in the video?",B,C,B,3,object,real-world,edited_with_cuts,1.0,recorded_course_or_ppt
gemini-3-flash-preview,loss,188,How many times did the woman in the video jump rope with the animal?,A,D,A,2,action,real-world,continuous_shot,0.0,other
gemini-3-flash-preview,loss,190,How many times did the performer in the video successfully jump rope?,D,C,D,1,action,real-world,continuous_shot,0.0,other
gemini-3-flash-preview,loss,210,How many times did the man in this video do the movement?,C,D,C,1,action,real-world,continuous_shot,0.0,other
gemini-3-flash-preview,loss,206,How many logs did the woman in the video pick up in total?,B,D,B,2,object,real-world,edited_with_cuts,0.0,other
gemini-3-flash-preview,loss,169,How many times in total did the woman in the video lift the dumbbell with one hand?,D,A,D,2,action,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,loss,218,How many shots appeared in the video clip?,C,B,C,2,event,real-world,edited_with_cuts,10.0,other
gemini-3-flash-preview,loss,339,"In the video, at which step is the chili oil poured?",C,A,C,3,event,real-world,edited_with_cuts,2.0,other
gemini-3-flash-preview,loss,334,"In the match, how many times did the players in green jerseys successfully block the ball from entering the net? (Repetitions are counted.)",C,B,C,2,event,real-world,edited_with_cuts,3.0,other
gemini-3-flash-preview,loss,343,How many times in total were seasonings added throughout the cooking process?,D,B,D,3,event,real-world,edited_with_cuts,3.0,other
gemini-3-flash-preview,loss,364,How many times were the hawthorn berries put into the pot? And how many times were they taken out of the pot?,D,C,D,2,action,real-world,edited_with_cuts,3.0,other
gemini-3-flash-preview,loss,337,"During the food preparation process, what is the total number of times that the actions of slicing the pork liver and arranging the pork liver appear?",B,C,B,3,action,real-world,edited_with_cuts,11.0,other
gemini-3-flash-preview,loss,365,What is the product of the number of times the ingredients are cut and the number of 'grabbing' motions after the white powder is poured in?,B,A,B,3,action,real-world,edited_with_cuts,12.0,other
gemini-3-flash-preview,loss,379,How many different auxiliary tools did the man wearing a hat use to process the pottery blanks while making pottery?,B,A,B,2,object,real-world,edited_with_cuts,12.0,other
gemini-3-flash-preview,loss,395,What is the difference between the maximum and minimum number of chickens in the first and second segments where they appear?,C,B,C,3,object,real-world,edited_with_cuts,4.0,other
gemini-3-flash-preview,loss,360,"The woman in black scooped beef out of the pot twice. What is the difference in the number of times she performed the ""scooping"" motion with the strainer during these two operations?",B,D,B,3,action,real-world,edited_with_cuts,9.0,other
gemini-3-flash-preview,loss,368,Which vegetable is cut the most times by the man in black while he is cutting vegetables?,C,A,C,3,action,real-world,edited_with_cuts,2.0,other
gemini-3-flash-preview,loss,403,What is the total number of times the lady pours water and seasoning into the metal basin containing seafood?,A,C,A,3,action,real-world,edited_with_cuts,2.0,other
gemini-3-flash-preview,loss,401,How many times did the person in the light-colored top add seasoning to the bowl?,D,C,D,2,action,real-world,edited_with_cuts,9.0,other
gemini-3-flash-preview,loss,396,How many times did the woman in blue splash others with water?,B,C,B,2,action,real-world,edited_with_cuts,11.0,other
gemini-3-flash-preview,loss,410,"How many times did the woman in the black jacket and the woman in the white jacket appear in the video, respectively?",B,C,B,2,event,real-world,edited_with_cuts,10.0,recorded_course_or_ppt
gemini-3-flash-preview,loss,459,How many kinds of ornaments did the person wearing a watch add to the sewn fabric while making the handicraft? (Thread and string are not included).,C,A,C,2,object,real-world,edited_with_cuts,17.0,other
gemini-3-flash-preview,loss,460,"In the video, what is the ratio of the number of appearances of the woman in the pink top to the total number of appearances of all people wearing pink? (Each camera switch is counted, and if two such people appear simultaneously, it is counted as one appearance.)",C,B,C,3,event,real-world,edited_with_cuts,4.0,other
gemini-3-flash-preview,loss,463,"In the video, how many times does the man in the white top and black backpack look back?",D,B,D,2,action,real-world,edited_with_cuts,1.0,other
gemini-3-flash-preview,loss,469,"According to the video, how many people are at the dining table?",D,B,D,1,object,real-world,edited_with_cuts,14.0,other
gemini-3-flash-preview,loss,477,How many times in total is the food stirred with the spatula in the video?,A,D,A,2,action,real-world,edited_with_cuts,9.0,other
gemini-3-flash-preview,loss,488,"Which value is the greatest: the number of times the woman rolls the dough into a flatbread, the number of times she flips the flatbread in her hands before putting it in the oil pan, or the number of times she touches it with tongs after it is in the pan and bubbles have appeared? (Taking the flatbread out with the tongs does not count as touching it.)",B,C,B,3,action,real-world,edited_with_cuts,7.0,other
gemini-3-flash-preview,loss,456,"In total, in how many different outdoor locations does a car with a yellow body appear? (Each camera shot change counts as one appearance).",D,C,D,2,event,real-world,edited_with_cuts,14.0,other
gemini-3-flash-preview,loss,482,"How many times in total did the person in green run in the video? (If the camera angle changes during a run, it is counted as one time.)",B,D,B,2,action,real-world,edited_with_cuts,5.0,other
gemini-3-flash-preview,loss,495,How many scenes in the video show fewer than 3 dwarf mongooses?,C,A,C,3,event,real-world,edited_with_cuts,,
gemini-3-flash-preview,loss,494,"In the video, how many times in total did the dwarf mongooses jump? (A jump is counted for any dwarf mongoose as long as both its front and hind limbs are off the ground. Cases where the front and hind limbs are not observed simultaneously do not count.)",D,C,D,2,action,real-world,edited_with_cuts,6.0,other
gemini-3-flash-preview,loss,468,"In the cliff scene, how many times did the young birds jump from a high place?",D,C,D,2,action,real-world,edited_with_cuts,7.0,other
gemini-3-flash-preview,loss,499,"If an insect enters a Venus flytrap, what is the sum of the number of times its legs touch the inner trigger hairs and the number of times the flytrap closes?",A,B,A,3,action,real-world,edited_with_cuts,8.0,other
gemini-3-flash-preview,loss,530,"In the multiple scenes of monkeys foraging by the sea, how many more scenes are there of monkeys eating crabs than of them not eating crabs? (Each change in camera shot is counted.)",D,B,D,3,event,real-world,edited_with_cuts,2.0,other
gemini-3-flash-preview,loss,527,"In the video, cooking ingredients are added to the black pot multiple times. What is the ratio of the number of times beef bones are added to the total number of times cooking ingredients are added?",A,B,A,3,action,real-world,edited_with_cuts,,
gemini-3-flash-preview,loss,548,How many successful shots did the player in the purple number 7 jersey make in total? (Successful shots shown in replays should also be included in the count.),D,B,D,3,event,real-world,edited_with_cuts,11.0,other
gemini-3-flash-preview,loss,562,In how many different locations did the two curly-haired men with a yellow backpack and a khaki backpack appear? (A shot change counts as one location.),A,C,A,2,event,real-world,edited_with_cuts,3.0,other
gemini-3-flash-preview,loss,555,How many times did a clear picture of a treeshrew licking a pitcher plant appear?,D,C,D,2,event,real-world,edited_with_cuts,7.0,other
